1787094305,6,2209,N/A,58,49
1787094305,7,2199,N/A,54,44
1787094307,0,2202,N/A,58,50
1787094307,1,2208,N/A,55,46
1787094307,2,2205,N/A,60,51
1787094307,3,2205,N/A,53,43
1787094307,4,2204,N/A,55,43
1787094307,5,2211,N/A,60,49
1787094307,6,2210,N/A,58,49
1787094307,7,2201,N/A,54,44
1787094309,0,2202,N/A,58,50
1787094309,1,2208,N/A,55,46
1787094309,2,2205,N/A,60,51
1787094309,3,2203,N/A,53,43
1787094309,4,2207,N/A,55,44
1787094309,5,2211,N/A,61,49
1787094309,6,2209,N/A,58,49
1787094309,7,2200,N/A,54,44
1787094311,0,2202,N/A,58,50
1787094311,1,2208,N/A,55,46
1787094311,2,2206,N/A,60,51
1787094311,3,2206,N/A,53,43
1787094311,4,2206,N/A,55,44
1787094311,5,2211,N/A,61,49
1787094311,6,2210,N/A,58,49
1787094311,7,2201,N/A,54,44
1787094313,0,2201,N/A,58,50
1787094313,1,2208,N/A,55,46
1787094313,2,2205,N/A,60,51
1787094313,3,2207,N/A,53,43
1787094313,4,2205,N/A,55,44
1787094313,5,2211,N/A,61,49
1787094313,6,2207,N/A,58,49
1787094313,7,2202,N/A,55,44
1787094316,0,2201,N/A,59,50
1787094316,1,2206,N/A,55,46
1787094316,2,2206,N/A,60,51
1787094316,3,2207,N/A,53,43
1787094316,4,2205,N/A,55,44
1787094316,5,2212,N/A,61,49
1787094316,6,2210,N/A,58,49
1787094316,7,2203,N/A,55,44
1787094318,0,2200,N/A,58,51
1787094318,1,2209,N/A,55,46
1787094318,2,2205,N/A,60,51
1787094318,3,2206,N/A,53,43
1787094318,4,2207,N/A,55,44
1787094318,5,2211,N/A,61,49
1787094318,6,2209,N/A,58,49
1787094318,7,2202,N/A,55,44
1787094320,0,2201,N/A,59,50
1787094320,1,2209,N/A,55,46
1787094320,2,2205,N/A,60,51
1787094320,3,2207,N/A,53,42
1787094320,4,2207,N/A,55,44
1787094320,5,2212,N/A,61,49
1787094320,6,2210,N/A,58,49
1787094320,7,2198,N/A,55,44
1787094322,0,2202,N/A,59,50
1787094322,1,2208,N/A,55,46
1787094322,2,2205,N/A,60,51
1787094322,3,2203,N/A,53,43
1787094322,4,2206,N/A,55,44
1787094322,5,2212,N/A,61,49
1787094322,6,2200,N/A,59,49
1787094322,7,2197,N/A,55,44
1787094324,0,2192,N/A,59,50
1787094324,1,2188,N/A,55,46
1787094324,2,2192,N/A,61,51
1787094324,3,2200,N/A,53,43
1787094324,4,2207,N/A,55,44
1787094324,5,2212,N/A,61,49
1787094324,6,2200,N/A,59,49
1787094324,7,2176,N/A,55,44
1787094326,0,383,N/A,59,50
1787094326,1,408,N/A,55,46
1787094326,2,385,N/A,60,51
1787094326,3,358,N/A,53,42
1787094326,4,406,N/A,55,44
1787094326,5,416,N/A,61,49
1787094326,6,400,N/A,59,49
1787094326,7,364,N/A,55,44
1787094328,0,2202,N/A,59,50
1787094328,1,2210,N/A,55,46
1787094328,2,2206,N/A,60,51
1787094328,3,2208,N/A,53,42
1787094328,4,2208,N/A,55,44
1787094328,5,2212,N/A,61,49
1787094328,6,2210,N/A,59,49
1787094328,7,2202,N/A,55,44
1787094331,0,2202,N/A,59,51
1787094331,1,2210,N/A,55,46
1787094331,2,2206,N/A,61,51
1787094331,3,2208,N/A,53,42
1787094331,4,2208,N/A,55,43
1787094331,5,2212,N/A,61,49
1787094331,6,2210,N/A,59,49
1787094331,7,2202,N/A,55,44
1787094333,0,1414,N/A,59,51
1787094333,1,1418,N/A,55,46
1787094333,2,1413,N/A,60,51
1787094333,3,1412,N/A,53,43
1787094333,4,1429,N/A,55,44
1787094333,5,1419,N/A,61,49
1787094333,6,1426,N/A,59,49
1787094333,7,1417,N/A,55,44
1787094335,0,2202,N/A,59,51
1787094335,1,2211,N/A,55,46
1787094335,2,2010,N/A,60,51
1787094335,3,2208,N/A,53,43
1787094335,4,2207,N/A,55,44
1787094335,5,2213,N/A,61,49
1787094335,6,2210,N/A,59,49
1787094335,7,2204,N/A,55,44
1787094337,0,2202,N/A,59,51
1787094337,1,2211,N/A,55,46
1787094337,2,2207,N/A,61,51
1787094337,3,2208,N/A,53,42
1787094337,4,2207,N/A,55,44
1787094337,5,2213,N/A,61,49
1787094337,6,2081,N/A,59,49
1787094337,7,2203,N/A,55,44
1787094339,0,2201,N/A,59,50
1787094339,1,2210,N/A,55,46
1787094339,2,2206,N/A,61,51
1787094339,3,2208,N/A,53,43
1787094339,4,2207,N/A,55,43
1787094339,5,2213,N/A,61,49
1787094339,6,2209,N/A,59,49
1787094339,7,2202,N/A,55,44
1787094341,0,2201,N/A,59,51
1787094341,1,2208,N/A,55,46
1787094341,2,2206,N/A,61,51
1787094341,3,2208,N/A,53,42
1787094341,4,2207,N/A,55,44
1787094341,5,2211,N/A,61,49
1787094341,6,2208,N/A,59,49
1787094341,7,2201,N/A,55,44
1787094344,0,2200,N/A,59,50
1787094344,1,2209,N/A,55,46
1787094344,2,2206,N/A,61,51
1787094344,3,2206,N/A,53,43
1787094344,4,2206,N/A,55,44
1787094344,5,2211,N/A,61,49
1787094344,6,2208,N/A,59,49
1787094344,7,2200,N/A,55,44
1787094346,0,2202,N/A,59,50
1787094346,1,2208,N/A,55,46
1787094346,2,2206,N/A,61,51
1787094346,3,2207,N/A,53,43
1787094346,4,2206,N/A,55,44
1787094346,5,2212,N/A,61,49
1787094346,6,2209,N/A,59,49
1787094346,7,2199,N/A,55,44
1787094348,0,2202,N/A,59,50
1787094348,1,2208,N/A,55,46
1787094348,2,2205,N/A,61,51
1787094348,3,2207,N/A,53,42
1787094348,4,2205,N/A,55,44
1787094348,5,2212,N/A,61,49
1787094348,6,2209,N/A,59,49
1787094348,7,2194,N/A,55,44
1787094350,0,2199,N/A,59,51
1787094350,1,2208,N/A,55,47
1787094350,2,2205,N/A,61,51
1787094350,3,2207,N/A,53,43
1787094350,4,2206,N/A,55,44
1787094350,5,2212,N/A,61,49
1787094350,6,2208,N/A,59,49
1787094350,7,2200,N/A,55,44
1787094352,0,2201,N/A,59,51
1787094352,1,2209,N/A,55,46
1787094352,2,2206,N/A,61,51
1787094352,3,2207,N/A,53,43
1787094352,4,2206,N/A,55,44
1787094352,5,2211,N/A,61,49
1787094352,6,2207,N/A,59,49
1787094352,7,2201,N/A,55,45
1787094354,0,2203,N/A,59,51
1787094354,1,2205,N/A,55,46
1787094354,2,2207,N/A,61,51
1787094354,3,2208,N/A,53,43
1787094354,4,2207,N/A,55,44
1787094354,5,2212,N/A,61,49
1787094354,6,2205,N/A,59,49
1787094354,7,2196,N/A,55,44
1787094357,0,2202,N/A,59,51
1787094357,1,2208,N/A,55,46
1787094357,2,2204,N/A,61,51
1787094357,3,2208,N/A,53,43
1787094357,4,2207,N/A,55,44
1787094357,5,2211,N/A,61,49
1787094357,6,2209,N/A,59,49
1787094357,7,2201,N/A,55,44
1787094359,0,2201,N/A,59,51
1787094359,1,2208,N/A,55,46
1787094359,2,2206,N/A,61,52
1787094359,3,2201,N/A,53,43
1787094359,4,2201,N/A,55,44
1787094359,5,2212,N/A,61,49
1787094359,6,2209,N/A,59,49
1787094359,7,2201,N/A,55,44
1787094361,0,2202,N/A,59,51
1787094361,1,2207,N/A,55,46
1787094361,2,2205,N/A,61,51
1787094361,3,2204,N/A,53,42
1787094361,4,2207,N/A,55,44
1787094361,5,2211,N/A,61,49
1787094361,6,2199,N/A,59,49
1787094361,7,2201,N/A,55,44
1787094363,0,1954,N/A,59,51
1787094363,1,1773,N/A,55,47
1787094363,2,1889,N/A,61,52
1787094363,3,2041,N/A,53,43
1787094363,4,1492,N/A,55,44
1787094363,5,968,N/A,61,50
1787094363,6,1301,N/A,59,50
1787094363,7,1701,N/A,55,44
1787094365,0,2202,N/A,59,51
1787094365,1,2208,N/A,55,46
1787094365,2,2204,N/A,61,51
1787094365,3,2207,N/A,53,42
1787094365,4,2205,N/A,55,44
1787094365,5,2206,N/A,61,50
1787094365,6,2196,N/A,59,49
1787094365,7,2201,N/A,55,44
1787094367,0,2202,N/A,59,51
1787094367,1,2210,N/A,55,46
1787094367,2,2206,N/A,61,51
1787094367,3,2208,N/A,53,43
1787094367,4,2207,N/A,55,44
1787094367,5,2213,N/A,61,49
1787094367,6,2200,N/A,59,49
1787094367,7,2203,N/A,55,44
1787094369,0,1996,N/A,59,50
1787094369,1,2210,N/A,55,46
1787094369,2,2150,N/A,61,52
1787094369,3,1824,N/A,53,43
1787094369,4,2208,N/A,55,44
1787094369,5,2213,N/A,61,49
1787094369,6,2200,N/A,59,49
1787094369,7,2203,N/A,55,44
1787094372,0,2194,N/A,59,51
1787094372,1,2211,N/A,55,46
1787094372,2,2206,N/A,61,51
1787094372,3,2208,N/A,53,43
1787094372,4,2207,N/A,55,44
1787094372,5,2212,N/A,61,49
1787094372,6,2209,N/A,59,49
1787094372,7,2202,N/A,55,44
1787094374,0,2202,N/A,59,50
1787094374,1,2195,N/A,55,46
1787094374,2,2199,N/A,61,51
1787094374,3,2208,N/A,53,43
1787094374,4,2202,N/A,55,44
1787094374,5,2213,N/A,61,49
1787094374,6,2210,N/A,59,49
1787094374,7,2203,N/A,55,44
1787094376,0,2203,N/A,59,51
1787094376,1,2210,N/A,55,46
1787094376,2,2206,N/A,61,51
1787094376,3,2208,N/A,53,43
1787094376,4,2203,N/A,55,44
1787094376,5,2210,N/A,61,50
1787094376,6,2209,N/A,59,49
1787094376,7,2202,N/A,55,44
1787094378,0,2199,N/A,59,51
1787094378,1,2209,N/A,55,46
1787094378,2,2205,N/A,61,51
1787094378,3,2207,N/A,53,43
1787094378,4,2206,N/A,55,44
1787094378,5,2211,N/A,61,49
1787094378,6,2206,N/A,59,49
1787094378,7,2202,N/A,55,44
1787094380,0,2200,N/A,59,51
1787094380,1,2208,N/A,55,46
1787094380,2,2205,N/A,61,51
1787094380,3,2206,N/A,53,43
1787094380,4,2205,N/A,55,44
1787094380,5,2211,N/A,61,50
1787094380,6,2208,N/A,59,49
1787094380,7,2200,N/A,55,44
1787094382,0,2200,N/A,59,51
1787094382,1,2208,N/A,55,46
1787094382,2,2204,N/A,61,51
1787094382,3,2206,N/A,53,43
1787094382,4,2205,N/A,55,44
1787094382,5,2211,N/A,61,49
1787094382,6,2207,N/A,59,49
1787094382,7,2197,N/A,55,44
1787094385,0,2202,N/A,59,50
1787094385,1,2208,N/A,55,46
1787094385,2,2204,N/A,61,51
1787094385,3,2208,N/A,53,43
1787094385,4,2206,N/A,55,44
1787094385,5,2211,N/A,61,49
1787094385,6,2208,N/A,59,49
1787094385,7,2200,N/A,55,44
1787094387,0,2202,N/A,59,51
1787094387,1,2208,N/A,55,47
1787094387,2,2206,N/A,61,52
1787094387,3,2206,N/A,53,43
1787094387,4,2207,N/A,55,43
1787094387,5,2212,N/A,61,50
1787094387,6,2207,N/A,59,49
1787094387,7,2200,N/A,55,44
1787094389,0,2198,N/A,59,51
1787094389,1,2208,N/A,55,46
1787094389,2,2205,N/A,61,52
1787094389,3,2207,N/A,53,43
1787094389,4,2206,N/A,55,44
1787094389,5,2211,N/A,61,50
1787094389,6,2208,N/A,59,49
1787094389,7,2199,N/A,55,44
1787094391,0,2202,N/A,59,50
1787094391,1,2211,N/A,55,47
1787094391,2,2204,N/A,61,52
1787094391,3,2207,N/A,53,43
1787094391,4,2208,N/A,55,44
1787094391,5,2211,N/A,61,50
1787094391,6,2209,N/A,59,49
1787094391,7,2202,N/A,55,45
1787094393,0,2201,N/A,59,51
1787094393,1,2209,N/A,55,46
1787094393,2,2204,N/A,61,52
1787094393,3,2205,N/A,53,42
1787094393,4,2205,N/A,55,44
1787094393,5,2210,N/A,61,50
1787094393,6,2198,N/A,59,49
1787094393,7,2202,N/A,55,44
1787094395,0,2202,N/A,59,51
1787094395,1,2208,N/A,55,46
1787094395,2,2204,N/A,61,52
1787094395,3,2207,N/A,53,43
1787094395,4,2207,N/A,55,44
1787094395,5,2210,N/A,61,50
1787094395,6,2198,N/A,59,49
1787094395,7,2200,N/A,55,44
1787094397,0,2201,N/A,59,51
1787094397,1,2208,N/A,55,47
1787094397,2,2204,N/A,61,52
1787094397,3,2205,N/A,53,42
1787094397,4,2207,N/A,55,44
1787094397,5,2210,N/A,61,50
1787094397,6,2199,N/A,59,49
1787094397,7,2199,N/A,55,44
1787094400,0,1103,N/A,59,51
1787094400,1,1223,N/A,55,46
1787094400,2,1118,N/A,61,52
1787094400,3,982,N/A,53,43
1787094400,4,1245,N/A,55,44
1787094400,5,1385,N/A,61,50
1787094400,6,1286,N/A,59,49
1787094400,7,1097,N/A,55,44
1787094402,0,1969,N/A,59,51
1787094402,1,1802,N/A,55,46
1787094402,2,1907,N/A,61,51
1787094402,3,2051,N/A,53,43
1787094402,4,1511,N/A,55,44
1787094402,5,996,N/A,61,50
1787094402,6,1315,N/A,59,49
1787094402,7,1717,N/A,55,44
1787094404,0,2203,N/A,59,51
1787094404,1,2211,N/A,55,46
1787094404,2,2204,N/A,61,52
1787094404,3,2208,N/A,53,43
1787094404,4,2208,N/A,55,44
1787094404,5,2212,N/A,61,50
1787094404,6,2211,N/A,59,49
1787094404,7,2203,N/A,55,44
1787094406,0,2203,N/A,59,51
1787094406,1,2210,N/A,55,46
1787094406,2,2205,N/A,61,52
1787094406,3,2208,N/A,53,43
1787094406,4,2208,N/A,55,44
1787094406,5,2213,N/A,61,50
1787094406,6,2210,N/A,59,50
1787094406,7,2203,N/A,55,44
1787094408,0,2201,N/A,59,51
1787094408,1,2208,N/A,55,46
1787094408,2,2202,N/A,61,52
1787094408,3,2206,N/A,53,43
1787094408,4,2200,N/A,55,44
1787094408,5,2210,N/A,61,50
1787094408,6,2208,N/A,59,49
1787094408,7,2201,N/A,55,44
1787094410,0,2203,N/A,59,51
1787094410,1,2210,N/A,55,46
1787094410,2,2205,N/A,61,52
1787094410,3,2209,N/A,53,42
1787094410,4,2202,N/A,55,44
1787094410,5,2212,N/A,61,49
1787094410,6,2210,N/A,59,49
1787094410,7,2192,N/A,55,44
1787094413,0,2204,N/A,59,51
1787094413,1,2210,N/A,55,46
1787094413,2,2204,N/A,61,52
1787094413,3,2208,N/A,53,43
1787094413,4,2208,N/A,55,44
1787094413,5,2211,N/A,61,50
1787094413,6,1959,N/A,59,49
1787094413,7,2193,N/A,55,45
1787094415,0,2200,N/A,59,51
1787094415,1,2208,N/A,55,46
1787094415,2,2205,N/A,61,52
1787094415,3,2207,N/A,53,43
1787094415,4,2206,N/A,55,44
1787094415,5,2212,N/A,61,50
1787094415,6,2206,N/A,59,49
1787094415,7,2200,N/A,55,45
1787094417,0,2201,N/A,59,51
1787094417,1,2208,N/A,56,46
1787094417,2,2204,N/A,61,52
1787094417,3,2207,N/A,53,43
1787094417,4,2207,N/A,55,44
1787094417,5,2212,N/A,61,50
1787094417,6,2208,N/A,59,50
1787094417,7,2202,N/A,55,44
1787094419,0,2201,N/A,59,51
1787094419,1,2208,N/A,56,47
1787094419,2,2204,N/A,61,51
1787094419,3,2208,N/A,53,43
1787094419,4,2206,N/A,55,44
1787094419,5,2211,N/A,61,50
1787094419,6,2208,N/A,59,50
1787094419,7,2199,N/A,55,44
1787094421,0,2201,N/A,59,51
1787094421,1,2209,N/A,56,46
1787094421,2,2203,N/A,61,51
1787094421,3,2208,N/A,53,43
1787094421,4,2206,N/A,55,44
1787094421,5,2213,N/A,61,50
1787094421,6,2207,N/A,59,49
1787094421,7,2198,N/A,55,44
1787094423,0,2202,N/A,59,51
1787094423,1,2209,N/A,56,46
1787094423,2,2204,N/A,61,51
1787094423,3,2207,N/A,53,43
1787094423,4,2206,N/A,55,44
1787094423,5,2212,N/A,61,50
1787094423,6,2208,N/A,59,50
1787094423,7,2202,N/A,55,44
1787094426,0,2201,N/A,59,51
1787094426,1,2207,N/A,56,47
1787094426,2,2204,N/A,61,52
1787094426,3,2202,N/A,53,43
1787094426,4,2206,N/A,55,44
1787094426,5,2210,N/A,61,50
1787094426,6,2203,N/A,59,49
1787094426,7,2200,N/A,55,45
1787094428,0,2202,N/A,59,51
1787094428,1,2207,N/A,56,47
1787094428,2,2205,N/A,61,51
1787094428,3,2207,N/A,53,43
1787094428,4,2207,N/A,55,44
1787094428,5,2211,N/A,61,50
1787094428,6,2207,N/A,59,49
1787094428,7,2197,N/A,55,45
1787094430,0,2202,N/A,59,51
1787094430,1,2208,N/A,56,47
1787094430,2,2204,N/A,61,52
1787094430,3,2207,N/A,53,43
1787094430,4,2207,N/A,55,44
1787094430,5,2211,N/A,61,50
1787094430,6,2208,N/A,59,49
1787094430,7,2202,N/A,55,45
1787094432,0,2202,N/A,59,51
1787094432,1,2208,N/A,56,47
1787094432,2,2205,N/A,61,52
1787094432,3,2202,N/A,53,43
1787094432,4,2201,N/A,55,44
1787094432,5,2211,N/A,61,50
1787094432,6,2209,N/A,59,49
1787094432,7,2196,N/A,55,44
1787094434,0,2202,N/A,59,50
1787094434,1,2208,N/A,56,46
1787094434,2,2205,N/A,61,52
1787094434,3,2207,N/A,53,43
1787094434,4,2207,N/A,55,44
1787094434,5,2211,N/A,61,50
1787094434,6,2209,N/A,59,50
1787094434,7,2197,N/A,55,44
1787094436,0,207,N/A,59,51
1787094436,1,196,N/A,56,47
1787094436,2,203,N/A,61,52
1787094436,3,200,N/A,53,43
1787094436,4,211,N/A,55,44
1787094436,5,214,N/A,61,50
1787094436,6,208,N/A,59,49
1787094436,7,198,N/A,55,44
1787094438,0,899,N/A,59,51
1787094438,1,976,N/A,56,46
1787094438,2,890,N/A,61,52
1787094438,3,802,N/A,53,43
1787094438,4,1003,N/A,55,44
1787094438,5,1112,N/A,61,50
1787094438,6,1004,N/A,59,49
1787094438,7,886,N/A,55,44
1787094441,0,2203,N/A,59,51
1787094441,1,2211,N/A,56,46
1787094441,2,2206,N/A,61,52
1787094441,3,2202,N/A,53,43
1787094441,4,2208,N/A,55,44
1787094441,5,2213,N/A,61,50
1787094441,6,2198,N/A,59,49
1787094441,7,2203,N/A,55,44
1787094443,0,2204,N/A,59,51
1787094443,1,2211,N/A,56,47
1787094443,2,2206,N/A,61,52
1787094443,3,2202,N/A,53,42
1787094443,4,2208,N/A,55,44
1787094443,5,2213,N/A,61,50
1787094443,6,2198,N/A,59,49
1787094443,7,2203,N/A,55,44
1787094445,0,1836,N/A,59,50
1787094445,1,1841,N/A,55,46
1787094445,2,1852,N/A,61,51
1787094445,3,1835,N/A,53,43
1787094445,4,1868,N/A,55,44
1787094445,5,1874,N/A,61,50
1787094445,6,1886,N/A,59,49
1787094445,7,1885,N/A,55,44
1787094447,0,2202,N/A,59,51
1787094447,1,2211,N/A,55,46
1787094447,2,2114,N/A,61,52
1787094447,3,2200,N/A,53,43
1787094447,4,2208,N/A,55,44
1787094447,5,2212,N/A,61,50
1787094447,6,2209,N/A,59,50
1787094447,7,2203,N/A,55,44
1787094449,0,2203,N/A,59,51
1787094449,1,2210,N/A,55,46
1787094449,2,2206,N/A,61,52
1787094449,3,2201,N/A,53,43
1787094449,4,2208,N/A,55,44
1787094449,5,2211,N/A,61,50
1787094449,6,2168,N/A,59,49
1787094449,7,2203,N/A,55,44
1787094451,0,2200,N/A,59,50
1787094451,1,2208,N/A,56,46
1787094451,2,2205,N/A,61,52
1787094451,3,2206,N/A,53,43
1787094451,4,2205,N/A,55,44
1787094451,5,2211,N/A,61,50
1787094451,6,2208,N/A,59,49
1787094451,7,2197,N/A,55,44
1787094454,0,2200,N/A,59,51
1787094454,1,2209,N/A,56,46
1787094454,2,2205,N/A,61,52
1787094454,3,2206,N/A,53,43
1787094454,4,2207,N/A,55,44
1787094454,5,2211,N/A,61,50
1787094454,6,2206,N/A,59,49
1787094454,7,2201,N/A,55,44
1787094456,0,2201,N/A,59,51
1787094456,1,2208,N/A,56,46
1787094456,2,2205,N/A,61,52
1787094456,3,2207,N/A,53,42
1787094456,4,2207,N/A,55,44
1787094456,5,2211,N/A,61,50
1787094456,6,2209,N/A,59,49
1787094456,7,2201,N/A,55,44
1787094458,0,2202,N/A,59,51
1787094458,1,2209,N/A,56,46
1787094458,2,2205,N/A,61,52
1787094458,3,2205,N/A,53,43
1787094458,4,2207,N/A,55,44
1787094458,5,2211,N/A,61,50
1787094458,6,2207,N/A,59,49
1787094458,7,2200,N/A,55,44
1787094460,0,2201,N/A,59,51
1787094460,1,2208,N/A,56,46
1787094460,2,2205,N/A,61,52
1787094460,3,2206,N/A,53,43
1787094460,4,2204,N/A,55,44
1787094460,5,2211,N/A,61,50
1787094460,6,2209,N/A,59,49
1787094460,7,2198,N/A,55,45
1787094462,0,2201,N/A,59,51
1787094462,1,2209,N/A,56,46
1787094462,2,2206,N/A,61,52
1787094462,3,2207,N/A,53,43
1787094462,4,2205,N/A,55,44
1787094462,5,2210,N/A,61,50
1787094462,6,2209,N/A,59,49
1787094462,7,2202,N/A,55,45
1787094464,0,2202,N/A,59,51
1787094464,1,2209,N/A,55,46
1787094464,2,2205,N/A,61,52
1787094464,3,2206,N/A,53,43
1787094464,4,2207,N/A,55,44
1787094464,5,2211,N/A,61,50
1787094464,6,2203,N/A,59,50
1787094464,7,2200,N/A,55,44
1787094466,0,2202,N/A,59,51
1787094466,1,2208,N/A,55,46
1787094466,2,2205,N/A,61,51
1787094466,3,2207,N/A,53,43
1787094466,4,2207,N/A,55,44
1787094466,5,2211,N/A,61,50
1787094466,6,2208,N/A,59,50
1787094466,7,2201,N/A,55,44
1787094469,0,2202,N/A,59,51
1787094469,1,2209,N/A,55,46
1787094469,2,2204,N/A,61,52
1787094469,3,2206,N/A,53,43
1787094469,4,2205,N/A,55,44
1787094469,5,2210,N/A,62,50
1787094469,6,2209,N/A,59,49
1787094469,7,2201,N/A,55,44
1787094471,0,2201,N/A,59,51
1787094471,1,2207,N/A,55,46
1787094471,2,2204,N/A,61,51
1787094471,3,2207,N/A,53,43
1787094471,4,2202,N/A,55,44
1787094471,5,2211,N/A,61,50
1787094471,6,2209,N/A,59,49
1787094471,7,2202,N/A,55,44
1787094473,0,2187,N/A,59,50
1787094473,1,2201,N/A,56,46
1787094473,2,2180,N/A,61,52
1787094473,3,2196,N/A,53,43
1787094473,4,2201,N/A,55,44
1787094473,5,2212,N/A,61,50
1787094473,6,2199,N/A,59,49
1787094473,7,2197,N/A,55,44
1787094475,0,423,N/A,59,51
1787094475,1,449,N/A,55,47
1787094475,2,420,N/A,61,52
1787094475,3,383,N/A,53,43
1787094475,4,454,N/A,55,44
1787094475,5,490,N/A,61,50
1787094475,6,458,N/A,59,49
1787094475,7,420,N/A,55,44
1787094477,0,2203,N/A,59,51
1787094477,1,2211,N/A,55,47
1787094477,2,2205,N/A,61,52
1787094477,3,2208,N/A,53,43
1787094477,4,2207,N/A,55,44
1787094477,5,2212,N/A,61,50
1787094477,6,2200,N/A,59,50
1787094477,7,2203,N/A,55,44
1787094479,0,2203,N/A,59,51
1787094479,1,2210,N/A,55,47
1787094479,2,2206,N/A,61,52
1787094479,3,2207,N/A,53,43
1787094479,4,2208,N/A,55,44
1787094479,5,2211,N/A,61,50
1787094479,6,2200,N/A,59,49
1787094479,7,2202,N/A,55,45
1787094482,0,1418,N/A,59,51
1787094482,1,1423,N/A,55,46
1787094482,2,1416,N/A,61,52
1787094482,3,1415,N/A,53,42
1787094482,4,1439,N/A,55,44
1787094482,5,1441,N/A,61,50
1787094482,6,1443,N/A,59,49
1787094482,7,1417,N/A,55,44
1787094484,0,2202,N/A,59,51
1787094484,1,2211,N/A,55,47
1787094484,2,2132,N/A,61,51
1787094484,3,2208,N/A,53,43
1787094484,4,2208,N/A,55,44
1787094484,5,2211,N/A,61,50
1787094484,6,2210,N/A,59,49
1787094484,7,2202,N/A,55,44
1787094486,0,2202,N/A,59,51
1787094486,1,2210,N/A,55,46
1787094486,2,2206,N/A,61,52
1787094486,3,2208,N/A,53,43
1787094486,4,2202,N/A,55,44
1787094486,5,2212,N/A,61,50
1787094486,6,2210,N/A,59,49
1787094486,7,2165,N/A,55,44
1787094488,0,2202,N/A,59,51
1787094488,1,2210,N/A,55,46
1787094488,2,2205,N/A,61,51
1787094488,3,2207,N/A,53,43
1787094488,4,2201,N/A,55,44
1787094488,5,2211,N/A,61,50
1787094488,6,2208,N/A,59,49
1787094488,7,2202,N/A,55,44
1787094490,0,2202,N/A,59,51
1787094490,1,2207,N/A,55,46
1787094490,2,2205,N/A,61,52
1787094490,3,2206,N/A,53,42
1787094490,4,2205,N/A,55,44
1787094490,5,2211,N/A,61,50
1787094490,6,2209,N/A,59,50
1787094490,7,2201,N/A,55,44
1787094492,0,2201,N/A,59,51
1787094492,1,2208,N/A,55,46
1787094492,2,2205,N/A,61,51
1787094492,3,2208,N/A,53,43
1787094492,4,2207,N/A,55,44
1787094492,5,2211,N/A,61,50
1787094492,6,2207,N/A,59,50
1787094492,7,2201,N/A,55,44
1787094495,0,2200,N/A,59,51
1787094495,1,2208,N/A,55,46
1787094495,2,2205,N/A,61,52
1787094495,3,2208,N/A,53,42
1787094495,4,2206,N/A,55,44
1787094495,5,2210,N/A,61,50
1787094495,6,2209,N/A,59,50
1787094495,7,2201,N/A,55,44
1787094497,0,2202,N/A,59,50
1787094497,1,2207,N/A,55,46
1787094497,2,2206,N/A,61,52
