idx,utc,cfg,status,iters,head,src_rev,prod_us,pf6gm_us,mps_us,ratio_vs_prod,ratio_vs_pf6gm,pf6gm_vs_prod,gate_pass,gate_max_abs,gate_rel,control_fails,pperr,soak,soak_epochs,ts_planM6_us,ts_M7_us,ts_combine_us,ts_servicedrain_us,ts_m2_to_end_us,ts_planM3toM5_us,ts_M6_us,spin_ok_max,spin_fail_max,eager_status,eager_gate_ok,mps_hsaco,jit_log,hsaco_before,hsaco_after,rc,outdir,note
1,2026-08-12T11:35:18Z,"C=16,g=353,mode=12,flush_rows=16,timestamps=1",OK,w500t100p5,b5215081,26,7719.6,6882.3,6488.7,0.8405,0.9428,0.8915,True,0.035156,0.008293,True,0,True,600/600,2836.8,2674.6,312.4,2762.8,5823.8,377.0,2459.9,1,0,valid_diagnostic,True,be7b189d458d,,2026-08-12 07:10:16|5635a2f2a370,2026-08-12 07:11:19|be7b189d458d,0,1_C16g353mode12flush_rows16timestamps1_20260812T113214Z,""
2,2026-08-12T11:38:22Z,"C=16,g=97,mode=12,flush_rows=16,timestamps=1",OK,w500t100p5,b5215081,26,7718.1,6905.9,6562.6,0.8503,0.9503,0.8948,True,0.039062,0.008293,True,0,True,600/600,2849.2,2796.7,330.0,2902.2,5975.9,375.7,2473.5,0,0,valid_diagnostic,True,5635a2f2a370,,2026-08-12 07:11:19|be7b189d458d,2026-08-12 07:10:16|5635a2f2a370,0,2_C16g97mode12flush_rows16timestamps1_20260812T113518Z,""
