idx,utc,cfg,status,iters,head,src_rev,prod_us,pf6gm_us,mps_us,ratio_vs_prod,ratio_vs_pf6gm,pf6gm_vs_prod,gate_pass,gate_max_abs,gate_rel,control_fails,pperr,soak,soak_epochs,ts_planM6_us,ts_M7_us,ts_combine_us,ts_servicedrain_us,ts_m2_to_end_us,ts_planM3toM5_us,ts_M6_us,spin_ok_max,spin_fail_max,eager_status,eager_gate_ok,mps_hsaco,jit_log,hsaco_before,hsaco_after,rc,outdir,note
1,2026-08-12T11:09:11Z,"C=16,g=353,mode=12,flush_rows=16,timestamps=1",FAIL:soak=MALFORMED,w1t1p1,b5215081,26,7809.0,6954.7,6574.9,0.8420,0.9454,0.8906,True,0.039062,0.008294,True,0,MALFORMED,,2822.8,2686.9,357.3,2734.1,5867.0,378.2,2444.5,0,0,valid_diagnostic,True,5635a2f2a370,,2026-08-12 07:10:16|5635a2f2a370,2026-08-12 07:10:16|5635a2f2a370,0,1_C16g353mode12flush_rows16timestamps1_20260812T110846Z,"campaign complete: /home/subvadla/k0-mok-e36c1/1_C16g353mode12flush_rows16timestamps1_20260812T110846Z/summary.json"
