idx,utc,cfg,status,iters,head,src_rev,prod_us,pf6gm_us,mps_us,ratio_vs_prod,ratio_vs_pf6gm,pf6gm_vs_prod,gate_pass,gate_max_abs,gate_rel,control_fails,pperr,soak,soak_epochs,ts_planM6_us,ts_M7_us,ts_combine_us,ts_servicedrain_us,ts_m2_to_end_us,ts_planM3toM5_us,ts_M6_us,spin_ok_max,spin_fail_max,eager_status,eager_gate_ok,mps_hsaco,jit_log,hsaco_before,hsaco_after,rc,outdir,note
1,2026-08-12T11:24:12Z,"C=16,g=353,mode=12,flush_rows=16,timestamps=1",FAIL:rc23,w1t1p1,b5215081,26,,,,,,,VOID,,,VOID,VOID,VOID,,,,,,,,,,,VOID,VOID,be7b189d458d,,2026-08-12 07:11:19|be7b189d458d,2026-08-12 07:11:19|be7b189d458d,23,1_C16g353mode12flush_rows16timestamps1_20260812T112357Z,"missing-rank-json"
